ep_0..11,canonical_id,sym_index,length,formula
1 0 2 3 4 7 5 6 8 10 9 11,C551,4,13,R2 U2 L2 U L2 B2 L2 F2 R2 F2 U R2 D2
1 0 2 3 4 7 5 6 8 11 10 9,C783,4,14,L2 B2 L2 R2 U B2 F2 U B2 U' D' F2 R2 D2
1 0 2 3 4 7 5 6 9 8 10 11,C547,4,13,L2 B2 L2 R2 D L2 R2 U L2 D2 F2 R2 D2
1 0 2 3 4 7 5 6 9 10 11 8,C784,4,14,L2 B2 L2 R2 U B2 F2 U B2 U D B2 L2 U2
1 0 2 3 4 7 5 6 9 11 8 10,C786,4,14,U L2 U L2 B2 L2 B2 L2 B2 D B2 U2 F2 D
1 0 2 3 4 7 5 6 10 8 11 9,C785,4,14,U L2 B2 L2 D' R2 F2 D B2 F2 D B2 U2 B2
1 0 2 3 4 7 5 6 10 9 8 11,C787,4,14,U2 R2 U B2 R2 F2 U' B2 L2 U' B2 F2 U' R2
1 0 2 3 4 7 5 6 10 11 9 8,C552,4,13,L2 B2 L2 R2 U B2 F2 D L2 U2 B2 L2 U2
1 0 2 3 4 7 5 6 11 8 9 10,C788,4,14,L2 U' L2 R2 U' F2 U' B2 L2 F2 U R2 F2 D2
1 0 2 3 4 7 5 6 11 9 10 8,C548,4,13,R2 U2 L2 D L2 B2 L2 B2 L2 B2 D L2 U2
1 0 2 3 4 7 5 6 11 10 8 9,C550,4,13,L2 B2 L2 R2 U B2 F2 D L2 D2 F2 R2 D2
1 0 2 3 4 7 6 5 8 9 10 11,C072,4,11,F2 U L2 B2 R2 D' L2 F2 R2 U2 F2
1 0 2 3 4 7 6 5 8 10 11 9,C188,4,12,F2 U B2 L2 U' B2 R2 F2 U' B2 D' F2
1 0 2 3 4 7 6 5 8 11 9 10,C189,4,12,F2 D L2 F2 D' B2 R2 F2 D' R2 U' F2
1 0 2 3 4 7 6 5 9 8 11 10,C465,4,13,U2 B2 U L2 F2 R2 D' L2 B2 R2 D2 F2 D2
1 0 2 3 4 7 6 5 9 10 8 11,C468,4,13,U D' L2 U B2 R2 F2 U' L2 F2 R2 U2 F2
1 0 2 3 4 7 6 5 9 11 10 8,C463,4,13,U F2 U2 L2 F2 R2 U' F2 L2 B2 U R2 D'
1 0 2 3 4 7 6 5 10 8 9 11,C470,4,13,U2 L2 U2 B2 D L2 B2 R2 U' L2 F2 D2 B2
1 0 2 3 4 7 6 5 10 9 11 8,C466,4,13,U2 B2 U L2 F2 R2 D' L2 B2 U2 B2 U2 R2
1 0 2 3 4 7 6 5 10 11 8 9,C469,4,13,B2 U2 L2 U D2 F2 L2 B2 D' L2 F2 D2 B2
1 0 2 3 4 7 6 5 11 8 10 9,C464,4,13,U2 B2 D B2 R2 F2 U' L2 F2 U2 F2 D2 L2
1 0 2 3 4 7 6 5 11 9 8 10,C467,4,13,U2 L2 D2 B2 U2 B2 L2 U F2 L2 B2 D' F2
1 0 2 3 4 7 6 5 11 10 9 8,C471,4,13,R2 U2 D L2 U2 B2 L2 F2 U2 L2 B2 D R2
1 0 2 3 5 4 6 7 8 9 10 11,C071,4,11,R2 U L2 B2 R2 D2 B2 L2 F2 U R2
1 0 2 3 5 4 6 7 8 10 11 9,C181,4,12,R2 U B2 F2 U' F2 R2 D L2 R2 D' F2
1 0 2 3 5 4 6 7 8 11 9 10,C181,7,12,F2 D L2 R2 D' R2 F2 U B2 F2 U' R2
1 0 2 3 5 4 6 7 9 8 11 10,C179,4,12,R2 U L2 F2 L2 U' D' R2 F2 R2 D R2
1 0 2 3 5 4 6 7 9 10 8 11,C182,7,12,F2 D L2 R2 D' R2 F2 D L2 R2 D' R2
1 0 2 3 5 4 6 7 9 11 10 8,C178,4,12,U F2 U' L2 B2 R2 B2 L2 F2 D R2 D'
1 0 2 3 5 4 6 7 10 8 9 11,C180,7,12,R2 D L2 R2 D' F2 R2 D L2 R2 D' F2
1 0 2 3 5 4 6 7 10 9 11 8,C180,4,12,F2 U B2 F2 U' R2 F2 U B2 F2 U' R2
1 0 2 3 5 4 6 7 10 11 8 9,C440,4,13,R2 U L2 B2 U2 D2 L2 U2 B2 L2 F2 U R2
1 0 2 3 5 4 6 7 11 8 10 9,C178,7,12,D R2 D' B2 L2 F2 L2 B2 R2 U F2 U'
1 0 2 3 5 4 6 7 11 9 8 10,C182,4,12,R2 U B2 F2 U' F2 R2 U B2 F2 U' F2
1 0 2 3 5 4 6 7 11 10 9 8,C179,7,12,F2 D B2 R2 B2 D' U' F2 R2 F2 U F2
1 0 2 3 5 4 7 6 8 9 11 10,C748,4,14,F2 U' R2 U2 L2 D F2 L2 F2 U' F2 R2 D' F2
1 0 2 3 5 4 7 6 8 10 9 11,C755,4,14,R2 U F2 U2 B2 D' R2 B2 R2 U R2 F2 D R2
1 0 2 3 5 4 7 6 8 11 10 9,C747,4,14,R2 U F2 U2 B2 D' R2 B2 R2 D B2 R2 U R2
1 0 2 3 5 4 7 6 9 8 10 11,C745,4,14,F2 U F2 U2 B2 D' R2 B2 R2 D B2 R2 U F2
1 0 2 3 5 4 7 6 9 10 11 8,C749,4,14,R2 U' B2 U' B2 L2 B2 U B2 R2 U2 F2 U' R2
1 0 2 3 5 4 7 6 9 11 8 10,C751,4,14,R2 U L2 D F2 L2 F2 U' F2 R2 D2 F2 D R2
1 0 2 3 5 4 7 6 10 8 11 9,C750,4,14,R2 U L2 U L2 B2 L2 U' L2 F2 U2 R2 U R2
1 0 2 3 5 4 7 6 10 9 8 11,C752,4,14,R2 U' R2 U2 L2 D F2 L2 F2 U' F2 R2 D' R2
1 0 2 3 5 4 7 6 10 11 9 8,C756,4,14,F2 U' B2 U' B2 L2 B2 U B2 R2 U2 F2 U' F2
1 0 2 3 5 4 7 6 11 8 9 10,C754,4,14,R2 U F2 U2 B2 U' B2 L2 B2 U B2 R2 U R2
1 0 2 3 5 4 7 6 11 9 10 8,C746,4,14,R2 U L2 D F2 L2 F2 D' L2 F2 U2 R2 U R2
1 0 2 3 5 4 7 6 11 10 8 9,C753,4,14,F2 U F2 U2 B2 U' B2 L2 B2 U B2 R2 U F2
1 0 2 3 5 6 4 7 8 9 11 10,C522,4,13,U2 B2 U2 F2 D' L2 B2 R2 B2 L2 F2 D' F2
1 0 2 3 5 6 4 7 8 10 9 11,C528,4,13,U2 B2 R2 D' B2 F2 U' F2 U2 B2 F2 R2 B2
1 0 2 3 5 6 4 7 8 11 10 9,C521,4,13,B2 U2 B2 R2 D' B2 F2 U' F2 U2 B2 F2 R2
1 0 2 3 5 6 4 7 9 8 10 11,C519,4,13,U2 B2 D2 B2 U' L2 B2 R2 F2 R2 B2 U' F2
1 0 2 3 5 6 4 7 9 10 11 8,C523,4,13,B2 U2 B2 L2 B2 F2 D L2 R2 U F2 D2 L2
1 0 2 3 5 6 4 7 9 11 8 10,C525,4,13,U2 B2 L2 B2 F2 D L2 R2 U F2 D2 L2 B2
1 0 2 3 5 6 4 7 10 8 11 9,C524,4,13,U2 B2 R2 U' L2 R2 D' F2 U2 B2 F2 R2 B2
1 0 2 3 5 6 4 7 10 9 8 11,C526,4,13,B2 U2 B2 L2 B2 F2 U B2 F2 D F2 D2 L2
1 0 2 3 5 6 4 7 10 11 9 8,C777,4,14,U B2 L2 B2 F2 U2 F2 D' L2 R2 D' B2 R2 D
1 0 2 3 5 6 4 7 11 8 9 10,C527,4,13,B2 U2 B2 R2 U' L2 R2 D' F2 U2 B2 F2 R2
1 0 2 3 5 6 4 7 11 9 10 8,C520,4,13,U2 B2 L2 B2 F2 U B2 F2 D F2 D2 L2 B2
1 0 2 3 5 6 4 7 11 10 8 9,C776,4,14,U B2 U' L2 F2 L2 U R2 D2 R2 D' R2 B2 L2
1 0 2 3 5 6 7 4 8 9 10 11,C193,4,12,R2 U L2 D' F2 L2 F2 D' L2 F2 U' R2
1 0 2 3 5 6 7 4 8 10 11 9,C194,4,12,R2 U L2 U' R2 F2 R2 D' F2 R2 D' R2
1 0 2 3 5 6 7 4 8 11 9 10,C486,4,13,R2 D F2 U D2 F2 L2 F2 D' L2 F2 U' R2
1 0 2 3 5 6 7 4 9 8 11 10,C482,4,13,R2 U L2 U' R2 F2 R2 U' R2 B2 U D2 R2
1 0 2 3 5 6 7 4 9 10 8 11,C484,4,13,R2 U2 D' B2 U' F2 L2 F2 D' L2 F2 U' R2
1 0 2 3 5 6 7 4 9 11 10 8,C763,4,14,U L2 D' L2 F2 U' F2 R2 F2 D' R2 D F2 D'
1 0 2 3 5 6 7 4 10 8 9 11,C196,4,12,F2 D' F2 R2 U' R2 B2 R2 D' B2 U F2
1 0 2 3 5 6 7 4 10 9 11 8,C483,4,13,R2 D F2 U2 D L2 B2 L2 U' L2 F2 U' R2
1 0 2 3 5 6 7 4 10 11 8 9,C485,4,13,R2 U L2 U D2 L2 B2 L2 U' L2 F2 U' R2
1 0 2 3 5 6 7 4 11 8 10 9,C481,4,13,R2 U2 D' B2 D' L2 B2 L2 U' L2 F2 U' R2
1 0 2 3 5 6 7 4 11 9 8 10,C195,4,12,R2 U L2 D' F2 L2 F2 U' F2 R2 D' R2
1 0 2 3 5 6 7 4 11 10 9 8,C487,4,13,R2 D F2 U D2 F2 L2 F2 U' F2 R2 D' R2
1 0 2 3 5 7 4 6 8 9 10 11,C204,4,12,B2 R2 B2 D' L2 U' F2 L2 B2 D' B2 D'
1 0 2 3 5 7 4 6 8 10 11 9,C507,4,13,U D2 B2 U' L2 B2 R2 U' B2 D' L2 F2 L2
1 0 2 3 5 7 4 6 8 11 9 10,C209,4,12,U' L2 D' B2 L2 F2 D' L2 D' L2 F2 L2
1 0 2 3 5 7 4 6 9 8 11 10,C506,4,13,U' L2 U D2 R2 B2 L2 D' B2 U' L2 F2 L2
1 0 2 3 5 7 4 6 9 10 8 11,C208,4,12,B2 R2 B2 U' F2 D' F2 L2 B2 D' B2 D'
1 0 2 3 5 7 4 6 9 11 10 8,C205,4,12,B2 R2 B2 U' L2 D' B2 L2 F2 D' L2 D'
1 0 2 3 5 7 4 6 10 8 9 11,C210,4,12,U' F2 D' F2 L2 B2 D' B2 D' L2 F2 L2
1 0 2 3 5 7 4 6 10 9 11 8,C206,4,12,D' L2 D' L2 B2 R2 D' R2 U' L2 F2 L2
1 0 2 3 5 7 4 6 10 11 8 9,C508,4,13,U D2 B2 U' L2 B2 R2 D' R2 U' L2 F2 L2
1 0 2 3 5 7 4 6 11 8 10 9,C505,4,13,B2 R2 B2 U D2 B2 U' L2 B2 R2 U' B2 D'
1 0 2 3 5 7 4 6 11 9 8 10,C207,4,12,B2 R2 B2 D' L2 D' L2 B2 R2 D' R2 U'
1 0 2 3 5 7 4 6 11 10 9 8,C509,4,13,U' F2 U D2 L2 B2 R2 D' R2 U' L2 F2 L2
1 0 2 3 5 7 6 4 8 9 11 10,C446,4,13,L2 F2 L2 R2 U2 R2 U' L2 R2 D' F2 L2 U2
1 0 2 3 5 7 6 4 8 10 9 11,C451,4,13,R2 U L2 U2 B2 R2 D2 B2 R2 B2 R2 U R2
1 0 2 3 5 7 6 4 8 11 10 9,C445,4,13,R2 U' B2 L2 F2 R2 U2 R2 D2 B2 R2 U' R2
1 0 2 3 5 7 6 4 9 8 10 11,C443,4,13,L2 B2 U2 L2 D L2 R2 U L2 R2 F2 R2 D2
1 0 2 3 5 7 6 4 9 10 11 8,C447,4,13,B2 U2 L2 U B2 F2 D L2 R2 F2 R2 D2 L2
1 0 2 3 5 7 6 4 9 11 8 10,C741,4,14,U2 L2 U B2 F2 D B2 R2 U L2 F2 R2 D' L2
1 0 2 3 5 7 6 4 10 8 11 9,C740,4,14,U2 L2 D2 B2 L2 R2 D B2 F2 U' F2 L2 U2 L2
1 0 2 3 5 7 6 4 10 9 8 11,C448,4,13,B2 U2 L2 D L2 R2 U L2 R2 F2 R2 D2 L2
1 0 2 3 5 7 6 4 10 11 9 8,C452,4,13,L2 B2 U2 L2 U B2 F2 D L2 R2 F2 R2 D2
1 0 2 3 5 7 6 4 11 8 9 10,C450,4,13,B2 R2 U2 L2 U B2 F2 D B2 R2 U2 B2 R2
1 0 2 3 5 7 6 4 11 9 10 8,C444,4,13,R2 U L2 D2 B2 R2 D2 B2 L2 F2 R2 U R2
1 0 2 3 5 7 6 4 11 10 8 9,C449,4,13,L2 F2 L2 R2 U2 R2 D' B2 F2 U' F2 L2 U2
1 0 2 3 6 4 5 7 8 9 11 10,C556,4,13,F2 U L2 B2 R2 F2 R2 U2 F2 D2 F2 U F2
1 0 2 3 6 4 5 7 8 10 9 11,C562,4,13,B2 R2 B2 F2 U2 F2 U B2 F2 D R2 B2 U2
1 0 2 3 6 4 5 7 8 11 10 9,C555,4,13,R2 U2 F2 U' B2 F2 D' B2 F2 R2 F2 U2 F2
1 0 2 3 6 4 5 7 9 8 10 11,C553,4,13,F2 U L2 B2 R2 F2 R2 B2 U B2 D2 B2 U2
1 0 2 3 6 4 5 7 9 10 11 8,C557,4,13,L2 F2 U2 B2 U' L2 R2 D' L2 F2 U2 L2 F2
1 0 2 3 6 4 5 7 9 11 8 10,C559,4,13,B2 R2 B2 F2 U2 F2 D L2 R2 U R2 B2 U2
1 0 2 3 6 4 5 7 10 8 11 9,C558,4,13,B2 L2 U2 B2 U' L2 R2 D' B2 F2 R2 F2 D2
1 0 2 3 6 4 5 7 10 9 8 11,C560,4,13,L2 U2 B2 D' B2 F2 U' B2 F2 R2 F2 D2 B2
1 0 2 3 6 4 5 7 10 11 9 8,C790,4,14,U B2 L2 B2 U' L2 D2 L2 D' F2 L2 B2 U B2
1 0 2 3 6 4 5 7 11 8 9 10,C561,4,13,L2 U2 B2 U' L2 R2 D' B2 F2 R2 F2 D2 B2
1 0 2 3 6 4 5 7 11 9 10 8,C554,4,13,B2 L2 U2 B2 D' B2 F2 U' B2 F2 R2 F2 D2
1 0 2 3 6 4 5 7 11 10 8 9,C789,4,14,U B2 U B2 R2 F2 U' B2 D2 B2 D' B2 R2 B2
1 0 2 3 6 4 7 5 8 9 10 11,C197,4,12,L2 F2 L2 D L2 U L2 B2 R2 D B2 D
1 0 2 3 6 4 7 5 8 10 11 9,C200,4,12,U B2 D L2 B2 R2 D B2 D B2 R2 B2
1 0 2 3 6 4 7 5 8 11 9 10,C491,4,13,U' D2 L2 U B2 L2 F2 U L2 D B2 R2 B2
1 0 2 3 6 4 7 5 9 8 11 10,C489,4,13,U R2 U F2 R2 B2 U2 D' F2 U B2 R2 B2
1 0 2 3 6 4 7 5 9 10 8 11,C202,4,12,L2 F2 L2 D B2 D B2 L2 F2 D F2 U
1 0 2 3 6 4 7 5 9 11 10 8,C488,4,13,L2 F2 L2 U' D2 L2 U B2 L2 F2 U L2 D
1 0 2 3 6 4 7 5 10 8 9 11,C203,4,12,D B2 D B2 L2 F2 D F2 U B2 R2 B2
1 0 2 3 6 4 7 5 10 9 11 8,C199,4,12,U R2 D R2 B2 L2 D L2 D B2 R2 B2
1 0 2 3 6 4 7 5 10 11 8 9,C490,4,13,U B2 U B2 R2 F2 D R2 U' D2 B2 R2 B2
1 0 2 3 6 4 7 5 11 8 10 9,C198,4,12,L2 F2 L2 U B2 D L2 B2 R2 D B2 D
1 0 2 3 6 4 7 5 11 9 8 10,C201,4,12,L2 F2 L2 U R2 D R2 B2 L2 D L2 D
1 0 2 3 6 4 7 5 11 10 9 8,C492,4,13,U B2 U B2 R2 F2 U2 D' L2 U B2 R2 B2
1 0 2 3 6 5 4 7 8 9 10 11,C073,4,11,R2 U2 B2 R2 F2 D' B2 L2 F2 U R2
1 0 2 3 6 5 4 7 8 10 11 9,C211,4,12,R2 D' L2 U' R2 F2 L2 U' B2 L2 U R2
1 0 2 3 6 5 4 7 8 11 9 10,C212,4,12,R2 U' L2 B2 U L2 F2 R2 U L2 D R2
1 0 2 3 6 5 4 7 9 8 11 10,C512,4,13,F2 U2 D' L2 B2 U2 R2 F2 R2 D2 F2 D' F2
1 0 2 3 6 5 4 7 9 10 8 11,C515,4,13,U L2 U B2 R2 F2 U' L2 F2 R2 U2 F2 D'
1 0 2 3 6 5 4 7 9 11 10 8,C510,4,13,U D' F2 U2 L2 F2 R2 U' F2 L2 B2 U R2
1 0 2 3 6 5 4 7 10 8 9 11,C517,4,13,U2 L2 U2 L2 F2 U' L2 B2 R2 D R2 D2 B2
1 0 2 3 6 5 4 7 10 9 11 8,C513,4,13,U2 B2 U2 L2 D' B2 L2 F2 U B2 R2 D2 L2
1 0 2 3 6 5 4 7 10 11 8 9,C516,4,13,L2 U2 L2 F2 U D2 F2 L2 B2 D' F2 D2 L2
1 0 2 3 6 5 4 7 11 8 10 9,C511,4,13,U2 B2 D2 L2 D2 R2 F2 D' B2 L2 F2 U R2
1 0 2 3 6 5 4 7 11 9 8 10,C514,4,13,U2 L2 D2 R2 B2 U' R2 F2 L2 D L2 U2 B2
1 0 2 3 6 5 4 7 11 10 9 8,C518,4,13,U2 L2 U2 B2 L2 F2 U' L2 B2 R2 D R2 D2
1 0 2 3 6 5 7 4 8 9 11 10,C477,4,13,F2 U2 B2 U' L2 B2 R2 F2 R2 B2 U' F2 D2
1 0 2 3 6 5 7 4 8 10 9 11,C480,4,13,B2 L2 B2 F2 D' B2 F2 U' B2 U2 L2 B2 U2
1 0 2 3 6 5 7 4 8 11 10 9,C757,4,14,L2 U2 B2 U2 F2 D B2 F2 U' B2 L2 B2 U2 B2
1 0 2 3 6 5 7 4 9 8 10 11,C475,4,13,F2 U2 B2 D' L2 B2 L2 B2 L2 B2 D' B2 U2
1 0 2 3 6 5 7 4 9 10 11 8,C758,4,14,L2 U2 B2 D2 B2 U L2 R2 D' B2 L2 B2 U2 B2
1 0 2 3 6 5 7 4 9 11 8 10,C479,4,13,B2 L2 B2 F2 U' L2 R2 D' B2 D2 R2 F2 D2
1 0 2 3 6 5 7 4 10 8 11 9,C478,4,13,B2 L2 B2 F2 U' L2 R2 D' B2 U2 L2 B2 U2
1 0 2 3 6 5 7 4 10 9 8 11,C759,4,14,U2 F2 U' L2 F2 R2 U L2 B2 U L2 R2 U F2
1 0 2 3 6 5 7 4 10 11 9 8,C762,4,14,U L2 D2 R2 D B2 F2 D L2 F2 D' L2 F2 L2
1 0 2 3 6 5 7 4 11 8 9 10,C761,4,14,L2 U2 B2 U2 F2 U L2 R2 D' F2 R2 F2 D2 B2
1 0 2 3 6 5 7 4 11 9 10 8,C476,4,13,B2 L2 B2 F2 D' B2 F2 U' B2 D2 R2 F2 D2
1 0 2 3 6 5 7 4 11 10 8 9,C760,4,14,U L2 U2 L2 U L2 R2 U L2 F2 D' L2 F2 L2
1 0 2 3 6 7 4 5 8 9 11 10,C532,4,13,U2 B2 U L2 F2 R2 D' L2 B2 R2 F2 D2 F2
1 0 2 3 6 7 4 5 8 10 9 11,C536,4,13,U2 L2 U2 R2 B2 L2 F2 U' L2 B2 R2 D R2
1 0 2 3 6 7 4 5 8 11 10 9,C531,4,13,L2 U2 L2 R2 F2 D' R2 F2 L2 U L2 D2 F2
1 0 2 3 6 7 4 5 9 8 10 11,C529,4,13,U2 B2 D B2 R2 F2 U' L2 F2 R2 B2 U2 F2
1 0 2 3 6 7 4 5 9 10 11 8,C533,4,13,L2 F2 U2 B2 U' R2 F2 R2 U R2 U2 L2 F2
1 0 2 3 6 7 4 5 9 11 8 10,C779,4,14,U L2 U B2 R2 F2 U' L2 F2 R2 B2 U2 F2 D
1 0 2 3 6 7 4 5 10 8 11 9,C778,4,14,U2 L2 D2 B2 L2 D2 B2 L2 U' L2 F2 L2 U' F2
1 0 2 3 6 7 4 5 10 9 8 11,C534,4,13,L2 U2 L2 R2 F2 U' B2 R2 F2 D R2 U2 F2
1 0 2 3 6 7 4 5 10 11 9 8,C781,4,14,U2 L2 U' B2 L2 B2 U' B2 R2 U2 F2 L2 U2 B2
1 0 2 3 6 7 4 5 11 8 9 10,C535,4,13,L2 B2 U2 B2 D B2 L2 B2 D' L2 D2 R2 F2
1 0 2 3 6 7 4 5 11 9 10 8,C530,4,13,U2 L2 D2 L2 B2 R2 F2 D' B2 L2 F2 U R2
1 0 2 3 6 7 4 5 11 10 8 9,C780,4,14,U2 L2 U' B2 L2 B2 U' B2 R2 D2 B2 R2 D2 B2
1 0 2 3 6 7 5 4 8 9 10 11,C231,4,12,D L2 F2 L2 D L2 U L2 B2 R2 D B2
1 0 2 3 6 7 5 4 8 10 11 9,C235,4,12,U B2 L2 B2 D R2 D R2 B2 L2 D L2
1 0 2 3 6 7 5 4 8 11 9 10,C238,4,12,U' L2 B2 L2 D' F2 D' F2 L2 B2 D' B2
1 0 2 3 6 7 5 4 9 8 11 10,C565,4,13,U B2 L2 B2 U F2 U L2 F2 R2 U2 D' L2
1 0 2 3 6 7 5 4 9 10 8 11,C237,4,12,D' B2 R2 B2 U' F2 D' F2 L2 B2 D' B2
1 0 2 3 6 7 5 4 9 11 10 8,C232,4,12,D' B2 R2 B2 U' L2 D' B2 L2 F2 D' L2
1 0 2 3 6 7 5 4 10 8 9 11,C239,4,12,U' L2 B2 L2 D' L2 D' B2 L2 F2 D' L2
1 0 2 3 6 7 5 4 10 9 11 8,C234,4,12,U B2 L2 B2 D B2 D L2 B2 R2 D B2
1 0 2 3 6 7 5 4 10 11 8 9,C566,4,13,U B2 L2 B2 U' D2 L2 U L2 B2 R2 D B2
1 0 2 3 6 7 5 4 11 8 10 9,C233,4,12,D L2 F2 L2 U B2 D L2 B2 R2 D B2
1 0 2 3 6 7 5 4 11 9 8 10,C236,4,12,D L2 F2 L2 U R2 D R2 B2 L2 D L2
1 0 2 3 6 7 5 4 11 10 9 8,C567,4,13,U B2 L2 B2 U R2 U R2 F2 L2 U2 D' B2
1 0 2 3 7 4 5 6 8 9 10 11,C222,4,12,R2 U F2 L2 D F2 L2 F2 D L2 U' R2
1 0 2 3 7 4 5 6 8 10 11 9,C542,4,13,R2 U F2 L2 U2 D' B2 R2 B2 U F2 D' R2
1 0 2 3 7 4 5 6 8 11 9 10,C225,4,12,R2 D R2 F2 D R2 F2 R2 U L2 U' R2
1 0 2 3 7 4 5 6 9 8 11 10,C541,4,13,R2 U F2 L2 U L2 B2 L2 U R2 U D2 R2
1 0 2 3 7 4 5 6 9 10 8 11,C224,4,12,F2 U' B2 D R2 B2 R2 U R2 F2 D F2
1 0 2 3 7 4 5 6 9 11 10 8,C540,4,13,R2 U F2 L2 U L2 B2 L2 D B2 U2 D R2
1 0 2 3 7 4 5 6 10 8 9 11,C545,4,13,R2 U F2 L2 D F2 L2 F2 U B2 U2 D R2
1 0 2 3 7 4 5 6 10 9 11 8,C223,4,12,R2 D R2 F2 U F2 L2 F2 D L2 U' R2
1 0 2 3 7 4 5 6 10 11 8 9,C544,4,13,R2 U F2 L2 U L2 B2 L2 U' D2 L2 U' R2
1 0 2 3 7 4 5 6 11 8 10 9,C782,4,14,U2 L2 D L2 B2 D L2 B2 L2 U R2 U' L2 U2
1 0 2 3 7 4 5 6 11 9 8 10,C543,4,13,R2 U F2 L2 U L2 B2 L2 U2 D' F2 D' R2
1 0 2 3 7 4 5 6 11 10 9 8,C546,4,13,R2 D R2 F2 U F2 L2 F2 U' D2 F2 D' R2
1 0 2 3 7 4 6 5 8 9 11 10,C456,4,13,U2 L2 F2 D L2 R2 U R2 U2 L2 R2 F2 L2
1 0 2 3 7 4 6 5 8 10 9 11,C461,4,13,U2 L2 U2 R2 D L2 B2 R2 B2 L2 F2 D R2
1 0 2 3 7 4 6 5 8 11 10 9,C455,4,13,L2 U2 L2 F2 D L2 R2 U R2 U2 L2 R2 F2
1 0 2 3 7 4 6 5 9 8 10 11,C453,4,13,U2 L2 B2 L2 R2 U' L2 R2 D' R2 D2 B2 L2
1 0 2 3 7 4 6 5 9 10 11 8,C457,4,13,L2 U2 L2 F2 U B2 F2 D R2 U2 L2 R2 F2
1 0 2 3 7 4 6 5 9 11 8 10,C743,4,14,U L2 B2 R2 U' L2 U2 R2 U' B2 R2 B2 D L2
1 0 2 3 7 4 6 5 10 8 11 9,C742,4,14,U L2 B2 R2 U' L2 D2 L2 D' L2 B2 L2 U L2
1 0 2 3 7 4 6 5 10 9 8 11,C458,4,13,L2 U2 L2 B2 L2 R2 U' L2 R2 D' R2 D2 B2
1 0 2 3 7 4 6 5 10 11 9 8,C462,4,13,U2 L2 F2 U B2 F2 D R2 U2 L2 R2 F2 L2
1 0 2 3 7 4 6 5 11 8 9 10,C460,4,13,L2 U2 L2 B2 L2 R2 D' B2 F2 U' R2 D2 B2
1 0 2 3 7 4 6 5 11 9 10 8,C454,4,13,U2 L2 D2 L2 U L2 B2 L2 F2 R2 F2 U R2
1 0 2 3 7 4 6 5 11 10 8 9,C459,4,13,U2 L2 B2 L2 R2 D' B2 F2 U' R2 D2 B2 L2
1 0 2 3 7 5 4 6 8 9 11 10,C501,4,13,U2 B2 U L2 B2 L2 F2 R2 F2 U F2 D2 F2
1 0 2 3 7 5 4 6 8 10 9 11,C504,4,13,U2 B2 L2 U2 B2 U B2 F2 D B2 F2 L2 B2
1 0 2 3 7 5 4 6 8 11 10 9,C770,4,14,U2 B2 R2 B2 F2 U D R2 U' B2 F2 U' R2 B2
1 0 2 3 7 5 4 6 9 8 10 11,C499,4,13,U2 B2 D L2 B2 L2 B2 L2 B2 D B2 U2 F2
1 0 2 3 7 5 4 6 9 10 11 8,C771,4,14,U2 L2 B2 U L2 F2 R2 U' L2 D' L2 R2 D' B2
1 0 2 3 7 5 4 6 9 11 8 10,C503,4,13,U2 B2 L2 U2 B2 D L2 R2 U B2 F2 L2 B2
1 0 2 3 7 5 4 6 10 8 11 9,C502,4,13,U2 B2 R2 B2 F2 D2 B2 U' L2 R2 D' R2 B2
1 0 2 3 7 5 4 6 10 9 8 11,C772,4,14,U2 B2 L2 U' D' R2 D B2 F2 D B2 F2 L2 B2
1 0 2 3 7 5 4 6 10 11 9 8,C775,4,14,U B2 D' L2 R2 U' B2 D2 R2 B2 D' F2 L2 B2
1 0 2 3 7 5 4 6 11 8 9 10,C774,4,14,U2 B2 U L2 B2 L2 F2 R2 F2 D R2 U D F2
1 0 2 3 7 5 4 6 11 9 10 8,C500,4,13,U2 B2 R2 B2 F2 D2 B2 D' B2 F2 U' R2 B2
1 0 2 3 7 5 4 6 11 10 8 9,C773,4,14,U B2 R2 F2 D' B2 L2 D2 B2 U' L2 R2 D' B2
1 0 2 3 7 5 6 4 8 9 10 11,C031,1,10,R2 D' L2 F2 L2 B2 R2 B2 D R2
1 0 2 3 7 5 6 4 8 10 11 9,C186,4,12,R2 D' L2 U' D L2 B2 L2 F2 R2 U R2
1 0 2 3 7 5 6 4 8 11 9 10,C187,1,12,F2 D L2 F2 U R2 F2 L2 U R2 U' F2
1 0 2 3 7 5 6 4 9 8 11 10,C185,1,12,R2 D' L2 F2 L2 D U' L2 B2 L2 U R2
1 0 2 3 7 5 6 4 9 10 8 11,C187,4,12,B2 U L2 B2 D R2 B2 L2 D R2 D' B2
1 0 2 3 7 5 6 4 9 11 10 8,C183,4,12,U D' F2 U' L2 B2 R2 B2 L2 F2 D R2
1 0 2 3 7 5 6 4 10 8 9 11,C186,1,12,R2 U' L2 D' U L2 F2 L2 B2 R2 D R2
1 0 2 3 7 5 6 4 10 9 11 8,C184,1,12,R2 U' L2 F2 D' U F2 L2 B2 R2 D R2
1 0 2 3 7 5 6 4 10 11 8 9,C441,1,13,R2 D U2 L2 F2 D2 U2 L2 F2 L2 B2 D R2
1 0 2 3 7 5 6 4 11 8 10 9,C184,4,12,R2 D' L2 B2 U' D B2 L2 F2 R2 U R2
1 0 2 3 7 5 6 4 11 9 8 10,C183,1,12,D U' B2 D' L2 F2 R2 F2 L2 B2 U R2
1 0 2 3 7 5 6 4 11 10 9 8,C442,1,13,D2 U2 L2 D U2 L2 F2 L2 B2 R2 B2 D R2
